"Date","Price","Open","High","Low","Vol.","Change %"
"12/07/1982","8,026.99","8,026.99","8,026.99","8,026.99","","0.08%"
"12/06/1982","8,020.53","8,020.53","8,020.53","8,020.53","","0.36%"
"12/03/1982","7,991.65","7,991.65","7,991.65","7,991.65","","-0.12%"
"12/02/1982","8,001.07","8,001.07","8,001.07","8,001.07","","0.43%"
"12/01/1982","7,966.77","7,966.77","7,966.77","7,966.77","","0.90%"
"11/30/1982","7,895.62","7,895.62","7,895.62","7,895.62","","-0.51%"
"11/29/1982","7,936.19","7,936.19","7,936.19","7,936.19","","0.58%"
"11/26/1982","7,890.38","7,890.38","7,890.38","7,890.38","","0.68%"
"11/25/1982","7,837.26","7,837.26","7,837.26","7,837.26","","-0.12%"
"11/24/1982","7,846.77","7,846.77","7,846.77","7,846.77","","-0.69%"
"11/23/1982","7,901.56","7,901.56","7,901.56","7,901.56","","0.00%"
"11/22/1982","7,901.56","7,901.56","7,901.56","7,901.56","","0.59%"
"11/19/1982","7,854.92","7,854.92","7,854.92","7,854.92","","0.89%"
"11/18/1982","7,785.43","7,785.43","7,785.43","7,785.43","","0.59%"
"11/17/1982","7,740.10","7,740.10","7,740.10","7,740.10","","0.54%"
"11/16/1982","7,698.30","7,698.30","7,698.30","7,698.30","","-0.82%"
"11/15/1982","7,762.23","7,762.23","7,762.23","7,762.23","","0.95%"
"11/12/1982","7,689.41","7,689.41","7,689.41","7,689.41","","-0.25%"
"11/11/1982","7,708.32","7,708.32","7,708.32","7,708.32","","0.26%"
"11/10/1982","7,688.18","7,688.18","7,688.18","7,688.18","","1.48%"
"11/09/1982","7,576.40","7,576.40","7,576.40","7,576.40","","0.33%"
"11/08/1982","7,551.66","7,551.66","7,551.66","7,551.66","","0.30%"
"11/05/1982","7,528.96","7,528.96","7,528.96","7,528.96","","0.17%"
"11/04/1982","7,515.90","7,515.90","7,515.90","7,515.90","","1.63%"
"11/03/1982","7,395.62","7,395.62","7,395.62","7,395.62","","0.00%"
"11/02/1982","7,395.62","7,395.62","7,395.62","7,395.62","","0.83%"
"11/01/1982","7,334.64","7,334.64","7,334.64","7,334.64","","1.04%"
"10/29/1982","7,259.15","7,259.15","7,259.15","7,259.15","","-0.44%"
"10/28/1982","7,291.47","7,291.47","7,291.47","7,291.47","","0.30%"
"10/27/1982","7,269.96","7,269.96","7,269.96","7,269.96","","0.98%"
"10/26/1982","7,199.61","7,199.61","7,199.61","7,199.61","","-1.44%"
"10/25/1982","7,304.92","7,304.92","7,304.92","7,304.92","","-0.26%"
"10/22/1982","7,324.04","7,324.04","7,324.04","7,324.04","","0.06%"
"10/21/1982","7,319.95","7,319.95","7,319.95","7,319.95","","-0.79%"
"10/20/1982","7,378.04","7,378.04","7,378.04","7,378.04","","0.09%"
"10/19/1982","7,371.65","7,371.65","7,371.65","7,371.65","","0.02%"
"10/18/1982","7,370.20","7,370.20","7,370.20","7,370.20","","-0.04%"
"10/15/1982","7,373.50","7,373.50","7,373.50","7,373.50","","-0.56%"
"10/14/1982","7,414.80","7,414.80","7,414.80","7,414.80","","0.04%"
"10/13/1982","7,411.58","7,411.58","7,411.58","7,411.58","","-0.02%"
"10/12/1982","7,413.25","7,413.25","7,413.25","7,413.25","","0.70%"
"10/11/1982","7,361.57","7,361.57","7,361.57","7,361.57","","0.00%"
"10/08/1982","7,361.57","7,361.57","7,361.57","7,361.57","","3.47%"
"10/07/1982","7,114.64","7,114.64","7,114.64","7,114.64","","2.01%"
"10/06/1982","6,974.35","6,974.35","6,974.35","6,974.35","","0.61%"
"10/05/1982","6,932.12","6,932.12","6,932.12","6,932.12","","-0.15%"
"10/04/1982","6,942.22","6,942.22","6,942.22","6,942.22","","1.35%"
"10/01/1982","6,849.78","6,849.78","6,849.78","6,849.78","","-0.88%"
"09/30/1982","6,910.73","6,910.73","6,910.73","6,910.73","","-0.98%"
"09/29/1982","6,979.09","6,979.09","6,979.09","6,979.09","","0.56%"
"09/28/1982","6,940.51","6,940.51","6,940.51","6,940.51","","-0.50%"
"09/27/1982","6,975.50","6,975.50","6,975.50","6,975.50","","-1.28%"
"09/24/1982","7,066.04","7,066.04","7,066.04","7,066.04","","-0.07%"
"09/23/1982","7,071.10","7,071.10","7,071.10","7,071.10","","0.00%"
"09/22/1982","7,071.10","7,071.10","7,071.10","7,071.10","","0.44%"
"09/21/1982","7,040.28","7,040.28","7,040.28","7,040.28","","-0.03%"
"09/20/1982","7,042.63","7,042.63","7,042.63","7,042.63","","-0.28%"
"09/17/1982","7,062.51","7,062.51","7,062.51","7,062.51","","-0.36%"
"09/16/1982","7,087.90","7,087.90","7,087.90","7,087.90","","-0.12%"
"09/15/1982","7,096.30","7,096.30","7,096.30","7,096.30","","0.00%"
"09/14/1982","7,096.30","7,096.30","7,096.30","7,096.30","","0.32%"
"09/13/1982","7,073.93","7,073.93","7,073.93","7,073.93","","-0.44%"
"09/10/1982","7,105.03","7,105.03","7,105.03","7,105.03","","-0.27%"
"09/09/1982","7,124.01","7,124.01","7,124.01","7,124.01","","-0.91%"
"09/08/1982","7,189.42","7,189.42","7,189.42","7,189.42","","-0.28%"
"09/07/1982","7,209.45","7,209.45","7,209.45","7,209.45","","-0.14%"
"09/06/1982","7,219.33","7,219.33","7,219.33","7,219.33","","0.61%"
"09/03/1982","7,175.59","7,175.59","7,175.59","7,175.59","","0.70%"
"09/02/1982","7,125.91","7,125.91","7,125.91","7,125.91","","-0.37%"
"09/01/1982","7,152.55","7,152.55","7,152.55","7,152.55","","0.41%"
"08/31/1982","7,123.38","7,123.38","7,123.38","7,123.38","","0.06%"
"08/30/1982","7,118.85","7,118.85","7,118.85","7,118.85","","-0.92%"
"08/27/1982","7,185.10","7,185.10","7,185.10","7,185.10","","0.44%"
"08/26/1982","7,153.38","7,153.38","7,153.38","7,153.38","","0.38%"
"08/25/1982","7,126.60","7,126.60","7,126.60","7,126.60","","0.53%"
"08/24/1982","7,088.99","7,088.99","7,088.99","7,088.99","","0.50%"
"08/23/1982","7,053.49","7,053.49","7,053.49","7,053.49","","1.22%"
"08/20/1982","6,968.46","6,968.46","6,968.46","6,968.46","","0.01%"
"08/19/1982","6,967.78","6,967.78","6,967.78","6,967.78","","-0.33%"
"08/18/1982","6,990.81","6,990.81","6,990.81","6,990.81","","1.84%"
"08/17/1982","6,864.56","6,864.56","6,864.56","6,864.56","","-1.08%"
"08/16/1982","6,939.43","6,939.43","6,939.43","6,939.43","","0.17%"
"08/13/1982","6,927.69","6,927.69","6,927.69","6,927.69","","0.69%"
"08/12/1982","6,880.23","6,880.23","6,880.23","6,880.23","","-0.07%"
"08/11/1982","6,885.21","6,885.21","6,885.21","6,885.21","","-0.62%"
"08/10/1982","6,928.30","6,928.30","6,928.30","6,928.30","","-0.69%"
"08/09/1982","6,976.17","6,976.17","6,976.17","6,976.17","","-1.30%"
"08/06/1982","7,068.28","7,068.28","7,068.28","7,068.28","","-0.34%"
"08/05/1982","7,092.67","7,092.67","7,092.67","7,092.67","","-1.03%"
"08/04/1982","7,166.28","7,166.28","7,166.28","7,166.28","","-0.65%"
"08/03/1982","7,213.41","7,213.41","7,213.41","7,213.41","","0.07%"
"08/02/1982","7,208.29","7,208.29","7,208.29","7,208.29","","1.21%"
"07/30/1982","7,122.08","7,122.08","7,122.08","7,122.08","","-0.33%"
"07/29/1982","7,145.87","7,145.87","7,145.87","7,145.87","","-0.65%"
"07/28/1982","7,192.59","7,192.59","7,192.59","7,192.59","","-0.08%"
"07/27/1982","7,198.04","7,198.04","7,198.04","7,198.04","","-0.08%"
"07/26/1982","7,203.94","7,203.94","7,203.94","7,203.94","","-0.23%"
"07/23/1982","7,220.51","7,220.51","7,220.51","7,220.51","","-0.09%"
"07/22/1982","7,227.37","7,227.37","7,227.37","7,227.37","","0.23%"
"07/21/1982","7,210.56","7,210.56","7,210.56","7,210.56","","-0.03%"
"07/20/1982","7,212.50","7,212.50","7,212.50","7,212.50","","-0.35%"
"07/19/1982","7,237.80","7,237.80","7,237.80","7,237.80","","0.86%"
"07/16/1982","7,175.89","7,175.89","7,175.89","7,175.89","","-0.30%"
"07/15/1982","7,197.77","7,197.77","7,197.77","7,197.77","","0.60%"
"07/14/1982","7,155.00","7,155.00","7,155.00","7,155.00","","-0.47%"
"07/13/1982","7,189.01","7,189.01","7,189.01","7,189.01","","0.59%"
"07/12/1982","7,146.69","7,146.69","7,146.69","7,146.69","","2.22%"
"07/09/1982","6,991.56","6,991.56","6,991.56","6,991.56","","0.43%"
"07/08/1982","6,961.91","6,961.91","6,961.91","6,961.91","","-1.04%"
"07/07/1982","7,035.11","7,035.11","7,035.11","7,035.11","","0.22%"
"07/06/1982","7,019.56","7,019.56","7,019.56","7,019.56","","-0.87%"
"07/05/1982","7,081.10","7,081.10","7,081.10","7,081.10","","-0.05%"
"07/02/1982","7,084.87","7,084.87","7,084.87","7,084.87","","-1.32%"
"07/01/1982","7,179.38","7,179.38","7,179.38","7,179.38","","-0.48%"
"06/30/1982","7,213.87","7,213.87","7,213.87","7,213.87","","0.46%"
"06/29/1982","7,180.70","7,180.70","7,180.70","7,180.70","","-0.33%"
"06/28/1982","7,204.19","7,204.19","7,204.19","7,204.19","","0.02%"
"06/25/1982","7,202.45","7,202.45","7,202.45","7,202.45","","0.70%"
"06/24/1982","7,152.58","7,152.58","7,152.58","7,152.58","","-0.03%"
"06/23/1982","7,154.63","7,154.63","7,154.63","7,154.63","","0.37%"
"06/22/1982","7,127.96","7,127.96","7,127.96","7,127.96","","0.52%"
"06/21/1982","7,091.11","7,091.11","7,091.11","7,091.11","","-0.51%"
"06/18/1982","7,127.70","7,127.70","7,127.70","7,127.70","","-0.04%"
"06/17/1982","7,130.25","7,130.25","7,130.25","7,130.25","","-0.17%"
"06/16/1982","7,142.39","7,142.39","7,142.39","7,142.39","","-0.68%"
"06/15/1982","7,191.02","7,191.02","7,191.02","7,191.02","","-0.71%"
"06/14/1982","7,242.58","7,242.58","7,242.58","7,242.58","","0.65%"
"06/11/1982","7,195.46","7,195.46","7,195.46","7,195.46","","0.60%"
"06/10/1982","7,152.28","7,152.28","7,152.28","7,152.28","","-1.12%"
"06/09/1982","7,233.03","7,233.03","7,233.03","7,233.03","","-0.10%"
"06/08/1982","7,240.03","7,240.03","7,240.03","7,240.03","","-0.03%"
"06/07/1982","7,242.39","7,242.39","7,242.39","7,242.39","","-0.80%"
"06/04/1982","7,300.54","7,300.54","7,300.54","7,300.54","","-0.02%"
"06/03/1982","7,301.94","7,301.94","7,301.94","7,301.94","","-0.58%"
"06/02/1982","7,344.90","7,344.90","7,344.90","7,344.90","","-0.32%"
"06/01/1982","7,368.66","7,368.66","7,368.66","7,368.66","","0.59%"
"05/31/1982","7,325.65","7,325.65","7,325.65","7,325.65","","0.01%"
"05/28/1982","7,325.09","7,325.09","7,325.09","7,325.09","","-1.07%"
"05/27/1982","7,404.36","7,404.36","7,404.36","7,404.36","","-0.61%"
"05/26/1982","7,449.92","7,449.92","7,449.92","7,449.92","","0.29%"
"05/25/1982","7,428.40","7,428.40","7,428.40","7,428.40","","-0.53%"
"05/24/1982","7,468.28","7,468.28","7,468.28","7,468.28","","-0.38%"
"05/21/1982","7,497.05","7,497.05","7,497.05","7,497.05","","-0.46%"
"05/20/1982","7,531.54","7,531.54","7,531.54","7,531.54","","-0.54%"
"05/19/1982","7,572.15","7,572.15","7,572.15","7,572.15","","0.07%"
"05/18/1982","7,567.06","7,567.06","7,567.06","7,567.06","","-0.69%"
"05/17/1982","7,619.39","7,619.39","7,619.39","7,619.39","","0.58%"
"05/14/1982","7,575.81","7,575.81","7,575.81","7,575.81","","-0.36%"
"05/13/1982","7,603.21","7,603.21","7,603.21","7,603.21","","0.84%"
"05/12/1982","7,539.78","7,539.78","7,539.78","7,539.78","","0.02%"
"05/11/1982","7,538.12","7,538.12","7,538.12","7,538.12","","-0.35%"
"05/10/1982","7,564.59","7,564.59","7,564.59","7,564.59","","0.61%"
"05/07/1982","7,518.78","7,518.78","7,518.78","7,518.78","","0.01%"
"05/06/1982","7,517.78","7,517.78","7,517.78","7,517.78","","0.81%"
"05/05/1982","7,457.11","7,457.11","7,457.11","7,457.11","","0.00%"
"05/04/1982","7,457.11","7,457.11","7,457.11","7,457.11","","0.90%"
"05/03/1982","7,390.80","7,390.80","7,390.80","7,390.80","","0.00%"
"04/30/1982","7,390.80","7,390.80","7,390.80","7,390.80","","-0.20%"
"04/29/1982","7,405.28","7,405.28","7,405.28","7,405.28","","0.00%"
"04/28/1982","7,405.28","7,405.28","7,405.28","7,405.28","","-0.16%"
"04/27/1982","7,417.16","7,417.16","7,417.16","7,417.16","","0.17%"
"04/26/1982","7,404.21","7,404.21","7,404.21","7,404.21","","0.96%"
"04/23/1982","7,333.94","7,333.94","7,333.94","7,333.94","","0.52%"
"04/22/1982","7,295.87","7,295.87","7,295.87","7,295.87","","0.49%"
"04/21/1982","7,260.58","7,260.58","7,260.58","7,260.58","","0.03%"
"04/20/1982","7,258.15","7,258.15","7,258.15","7,258.15","","1.72%"
"04/19/1982","7,135.21","7,135.21","7,135.21","7,135.21","","0.08%"
"04/16/1982","7,129.69","7,129.69","7,129.69","7,129.69","","0.12%"
"04/15/1982","7,120.86","7,120.86","7,120.86","7,120.86","","-0.84%"
"04/14/1982","7,181.53","7,181.53","7,181.53","7,181.53","","-0.98%"
"04/13/1982","7,252.93","7,252.93","7,252.93","7,252.93","","-0.38%"
"04/12/1982","7,280.82","7,280.82","7,280.82","7,280.82","","0.99%"
"04/09/1982","7,209.21","7,209.21","7,209.21","7,209.21","","0.06%"
"04/08/1982","7,204.65","7,204.65","7,204.65","7,204.65","","-0.36%"
"04/07/1982","7,230.53","7,230.53","7,230.53","7,230.53","","-0.86%"
"04/06/1982","7,293.59","7,293.59","7,293.59","7,293.59","","-0.69%"
"04/05/1982","7,344.35","7,344.35","7,344.35","7,344.35","","0.16%"
"04/02/1982","7,332.96","7,332.96","7,332.96","7,332.96","","0.54%"
"04/01/1982","7,293.67","7,293.67","7,293.67","7,293.67","","0.46%"
"03/31/1982","7,260.48","7,260.48","7,260.48","7,260.48","","0.93%"
"03/30/1982","7,193.83","7,193.83","7,193.83","7,193.83","","-0.07%"
"03/29/1982","7,199.16","7,199.16","7,199.16","7,199.16","","-0.06%"
"03/26/1982","7,203.82","7,203.82","7,203.82","7,203.82","","0.40%"
"03/25/1982","7,175.16","7,175.16","7,175.16","7,175.16","","-0.27%"
"03/24/1982","7,194.31","7,194.31","7,194.31","7,194.31","","1.36%"
"03/23/1982","7,097.80","7,097.80","7,097.80","7,097.80","","0.46%"
"03/22/1982","7,065.38","7,065.38","7,065.38","7,065.38","","0.00%"
"03/19/1982","7,065.38","7,065.38","7,065.38","7,065.38","","0.18%"
"03/18/1982","7,052.80","7,052.80","7,052.80","7,052.80","","2.37%"
"03/17/1982","6,889.53","6,889.53","6,889.53","6,889.53","","-0.40%"
"03/16/1982","6,916.99","6,916.99","6,916.99","6,916.99","","-2.28%"
"03/15/1982","7,078.68","7,078.68","7,078.68","7,078.68","","-0.34%"
"03/12/1982","7,102.61","7,102.61","7,102.61","7,102.61","","-2.13%"
"03/11/1982","7,257.34","7,257.34","7,257.34","7,257.34","","-0.49%"
"03/10/1982","7,292.91","7,292.91","7,292.91","7,292.91","","1.35%"
"03/09/1982","7,195.80","7,195.80","7,195.80","7,195.80","","-0.73%"
"03/08/1982","7,248.47","7,248.47","7,248.47","7,248.47","","-0.51%"
"03/05/1982","7,285.54","7,285.54","7,285.54","7,285.54","","-0.94%"
"03/04/1982","7,354.82","7,354.82","7,354.82","7,354.82","","-1.60%"
"03/03/1982","7,474.42","7,474.42","7,474.42","7,474.42","","2.26%"
"03/02/1982","7,309.41","7,309.41","7,309.41","7,309.41","","-0.25%"
"03/01/1982","7,327.44","7,327.44","7,327.44","7,327.44","","-2.93%"
"02/26/1982","7,548.51","7,548.51","7,548.51","7,548.51","","-0.42%"
"02/25/1982","7,580.45","7,580.45","7,580.45","7,580.45","","-1.09%"
"02/24/1982","7,664.02","7,664.02","7,664.02","7,664.02","","-0.66%"
"02/23/1982","7,714.56","7,714.56","7,714.56","7,714.56","","-0.56%"
"02/22/1982","7,758.36","7,758.36","7,758.36","7,758.36","","0.58%"
"02/19/1982","7,713.31","7,713.31","7,713.31","7,713.31","","0.38%"
"02/18/1982","7,683.76","7,683.76","7,683.76","7,683.76","","0.52%"
"02/17/1982","7,644.39","7,644.39","7,644.39","7,644.39","","-0.64%"
"02/16/1982","7,693.92","7,693.92","7,693.92","7,693.92","","0.00%"
"02/15/1982","7,694.18","7,694.18","7,694.18","7,694.18","","0.05%"
"02/12/1982","7,690.29","7,690.29","7,690.29","7,690.29","","-0.91%"
"02/11/1982","7,761.11","7,761.11","7,761.11","7,761.11","","0.00%"
"02/10/1982","7,761.11","7,761.11","7,761.11","7,761.11","","-0.42%"
"02/09/1982","7,794.19","7,794.19","7,794.19","7,794.19","","0.12%"
"02/08/1982","7,784.89","7,784.89","7,784.89","7,784.89","","-0.22%"
"02/05/1982","7,801.88","7,801.88","7,801.88","7,801.88","","-0.42%"
"02/04/1982","7,834.70","7,834.70","7,834.70","7,834.70","","-0.33%"
"02/03/1982","7,860.94","7,860.94","7,860.94","7,860.94","","0.42%"
"02/02/1982","7,828.00","7,828.00","7,828.00","7,828.00","","-1.03%"
"02/01/1982","7,909.79","7,909.79","7,909.79","7,909.79","","-0.11%"
"01/29/1982","7,918.82","7,918.82","7,918.82","7,918.82","","0.19%"
"01/28/1982","7,903.85","7,903.85","7,903.85","7,903.85","","-0.29%"
"01/27/1982","7,926.55","7,926.55","7,926.55","7,926.55","","0.80%"
"01/26/1982","7,863.40","7,863.40","7,863.40","7,863.40","","-0.54%"
"01/25/1982","7,906.26","7,906.26","7,906.26","7,906.26","","1.06%"
"01/22/1982","7,823.36","7,823.36","7,823.36","7,823.36","","1.11%"
"01/21/1982","7,737.51","7,737.51","7,737.51","7,737.51","","0.26%"
"01/20/1982","7,717.23","7,717.23","7,717.23","7,717.23","","0.52%"
"01/19/1982","7,677.07","7,677.07","7,677.07","7,677.07","","0.23%"
"01/18/1982","7,659.34","7,659.34","7,659.34","7,659.34","","-0.10%"
"01/15/1982","7,667.02","7,667.02","7,667.02","7,667.02","","0.00%"
"01/14/1982","7,667.02","7,667.02","7,667.02","7,667.02","","0.41%"
"01/13/1982","7,635.66","7,635.66","7,635.66","7,635.66","","0.05%"
"01/12/1982","7,631.77","7,631.77","7,631.77","7,631.77","","-0.57%"
"01/11/1982","7,675.26","7,675.26","7,675.26","7,675.26","","0.17%"
"01/08/1982","7,662.22","7,662.22","7,662.22","7,662.22","","-0.38%"
"01/07/1982","7,691.22","7,691.22","7,691.22","7,691.22","","-0.08%"
"01/06/1982","7,697.60","7,697.60","7,697.60","7,697.60","","-0.28%"
"01/05/1982","7,719.34","7,719.34","7,719.34","7,719.34","","0.01%"
"01/04/1982","7,718.84","7,718.84","7,718.84","7,718.84","","0.48%"
"01/01/1982","7,681.84","7,681.84","7,681.84","7,681.84","","0.00%"
"12/31/1981","7,681.84","7,681.84","7,681.84","7,681.84","","0.00%"
"12/30/1981","7,681.84","7,681.84","7,681.84","7,681.84","","0.00%"
"12/29/1981","7,681.84","7,681.84","7,681.84","7,681.84","","0.00%"
"12/28/1981","7,681.84","7,681.84","7,681.84","7,681.84","","0.25%"
"12/25/1981","7,662.48","7,662.48","7,662.48","7,662.48","","0.00%"
"12/24/1981","7,662.48","7,662.48","7,662.48","7,662.48","","-0.25%"
"12/23/1981","7,681.99","7,681.99","7,681.99","7,681.99","","0.49%"
"12/22/1981","7,644.57","7,644.57","7,644.57","7,644.57","","-0.32%"
"12/21/1981","7,668.99","7,668.99","7,668.99","7,668.99","","-0.01%"
"12/18/1981","7,669.93","7,669.93","7,669.93","7,669.93","","-0.16%"
"12/17/1981","7,682.53","7,682.53","7,682.53","7,682.53","","0.10%"
"12/16/1981","7,674.65","7,674.65","7,674.65","7,674.65","","-0.08%"
"12/15/1981","7,680.89","7,680.89","7,680.89","7,680.89","","0.35%"
"12/14/1981","7,654.17","7,654.17","7,654.17","7,654.17","","-0.99%"
"12/11/1981","7,730.88","7,730.88","7,730.88","7,730.88","","-0.21%"
"12/10/1981","7,746.91","7,746.91","7,746.91","7,746.91","","0.05%"
"12/09/1981","7,743.12","7,743.12","7,743.12","7,743.12","","-0.12%"
"12/08/1981","7,752.43","7,752.43","7,752.43","7,752.43","","-0.47%"
"12/07/1981","7,789.16","7,789.16","7,789.16","7,789.16","","0.95%"
"12/04/1981","7,716.13","7,716.13","7,716.13","7,716.13","","1.20%"
"12/03/1981","7,624.98","7,624.98","7,624.98","7,624.98","","0.78%"
"12/02/1981","7,566.17","7,566.17","7,566.17","7,566.17","","0.59%"
"12/01/1981","7,521.73","7,521.73","7,521.73","7,521.73","","-0.37%"
"11/30/1981","7,549.33","7,549.33","7,549.33","7,549.33","","-0.08%"
"11/27/1981","7,555.23","7,555.23","7,555.23","7,555.23","","-1.43%"
"11/26/1981","7,664.69","7,664.69","7,664.69","7,664.69","","0.18%"
"11/25/1981","7,650.79","7,650.79","7,650.79","7,650.79","","0.63%"
"11/24/1981","7,602.70","7,602.70","7,602.70","7,602.70","","-0.58%"
"11/23/1981","7,647.00","7,647.00","7,647.00","7,647.00","","-0.01%"
"11/20/1981","7,647.43","7,647.43","7,647.43","7,647.43","","-0.10%"
"11/19/1981","7,655.26","7,655.26","7,655.26","7,655.26","","-0.16%"
"11/18/1981","7,667.31","7,667.31","7,667.31","7,667.31","","0.24%"
"11/17/1981","7,648.60","7,648.60","7,648.60","7,648.60","","-0.34%"
"11/16/1981","7,674.92","7,674.92","7,674.92","7,674.92","","1.39%"
"11/13/1981","7,569.51","7,569.51","7,569.51","7,569.51","","0.86%"
"11/12/1981","7,505.02","7,505.02","7,505.02","7,505.02","","-0.31%"
"11/11/1981","7,528.21","7,528.21","7,528.21","7,528.21","","0.00%"
"11/10/1981","7,528.21","7,528.21","7,528.21","7,528.21","","0.16%"
"11/09/1981","7,516.35","7,516.35","7,516.35","7,516.35","","-0.27%"
"11/06/1981","7,536.53","7,536.53","7,536.53","7,536.53","","-0.13%"
"11/05/1981","7,546.50","7,546.50","7,546.50","7,546.50","","-0.34%"
"11/04/1981","7,572.15","7,572.15","7,572.15","7,572.15","","-4.63%"
"11/03/1981","7,939.63","7,939.63","7,939.63","7,939.63","","5.31%"
"11/02/1981","7,539.63","7,539.63","7,539.63","7,539.63","","1.21%"
"10/30/1981","7,449.46","7,449.46","7,449.46","7,449.46","","0.29%"
"10/29/1981","7,428.25","7,428.25","7,428.25","7,428.25","","1.45%"
"10/28/1981","7,321.98","7,321.98","7,321.98","7,321.98","","0.57%"
"10/27/1981","7,280.58","7,280.58","7,280.58","7,280.58","","0.26%"
"10/26/1981","7,261.80","7,261.80","7,261.80","7,261.80","","-0.01%"
"10/23/1981","7,262.19","7,262.19","7,262.19","7,262.19","","0.64%"
"10/22/1981","7,216.29","7,216.29","7,216.29","7,216.29","","-0.52%"
"10/21/1981","7,253.99","7,253.99","7,253.99","7,253.99","","2.03%"
"10/20/1981","7,109.92","7,109.92","7,109.92","7,109.92","","0.47%"
"10/19/1981","7,076.65","7,076.65","7,076.65","7,076.65","","-2.14%"
"10/16/1981","7,231.42","7,231.42","7,231.42","7,231.42","","-1.65%"
"10/15/1981","7,352.49","7,352.49","7,352.49","7,352.49","","-1.89%"
"10/14/1981","7,494.13","7,494.13","7,494.13","7,494.13","","-1.17%"
"10/13/1981","7,583.17","7,583.17","7,583.17","7,583.17","","-0.06%"
